,chainId,dexId,baseToken,baseTokenAddress,quoteToken,quoteTokenAddress,pairAddress,liquidity,priceNative,priceUsd
89,bsc,pancakeswap,NUSA,0xe11F1D5EEE6BE945BeE3fa20dBF46FeBBC9F4A19,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x10e1a96756c05B369EADC5E9cFbE52189350F556,"{""usd"":515415.63237112464,""base"":17170,""quote"":1006.59}",0.0487,15.83
90,fantom,wigoswap,BTC,0x321162Cd933E2Be498Cd2267a90534A804051b11,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,0xE3e5F47399864Ca63cDFBb22A207AFc398EFD660,"{""usd"":72210.5481071615,""base"":2.15,""quote"":28.91}",14.0572,23003.6
91,ethereum,unknown,SOLID,0x777172D858dC1599914a1C4c6c9fC48c99a60990,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x642431623AE5d73C19fC931aAeA0d4677303880c,"{""usd"":165283,""base"":90976,""quote"":66.16}",0.00185,3.0
92,ethereum,0x5F1dddbf348aC2fbe22a163e30F99F9ECE3DD50a,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xeBfE63Ba0264aD639B3C41d2bfE1aD708F683bc8,"{""usd"":14884993,""base"":7361,""quote"":3884}",1.1063,1797.18
93,polygon,quickswap,WBTC,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,miMATIC,0xa3Fa99A148fA48D14Ed51d610c367C61876997F1,0x4183DB4a5A1A3612B17459BA4e072aa59F302E89,"{""usd"":191362.48701789218,""base"":7.37,""quote"":95681}",23066.8165,23066.81
94,avalanche,swapsicle,POPS,0x240248628B7B6850352764C5dFa50D1592A033A8,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x7E454625e4bD0CFdC27e752B46bF35C6343D9A78,"{""usd"":123820,""base"":6925559,""quote"":5371}",0.000783,0.01565
95,fantom,tombswap,TOMB,0x6c021Ae822BEa943b2E66552bDe1D2696a53fbB7,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xfca12A13ac324C09e9F43B5e5cfC9262f3Ab3223,"{""usd"":2445924.5289713913,""base"":56176411,""quote"":5626742}",0.03784,0.02127
96,bsc,0x71539D09D3890195dDa87A6198B98B75211b72F3,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xdC8a61ED63671fD7FeFB392bA4b35935fB27cd77,"{""usd"":316883.0944437139,""base"":618.86,""quote"":158466}",325.5619,325.56
97,bsc,pancakeswap,NEST,0x98f8669F6481EbB341B522fCD3663f79A3d1A6A7,USDT,0x55d398326f99059fF775485246999027B3197955,0x04fF0eA8a05F1c75557981e9303568F043B88b4C,"{""usd"":166611.41836777548,""base"":3850801,""quote"":83306}",0.02457,0.02457
98,bsc,pancakeswap,ORT,0x9E711221B34A2d4B8F552BD5f4A6C4e7934920f7,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x23cC47B108236D454Dfbef0C89f368f3A1CcF266,"{""usd"":65958.7679576682,""base"":4207746,""quote"":32979}",0.02388,0.02355
99,bsc,pancakeswap,WAVAX,0x96412902aa9aFf61E13f085e70D3152C6ef2a817,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x8DD90a00D915425C3C5fdA4FA6F705881226a6E8,"{""usd"":799281.5151097367,""base"":34705,""quote"":399641}",20.0479,20.04
100,bsc,pancakeswap,STC,0x340724464cf51a551106cC6657606Ee7d87B28b9,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xC6a40313afc32ac269EC9e90692B84575708063C,"{""usd"":317712.1855199408,""base"":395589,""quote"":158856}",0.4662,0.4662
101,polygon,quickswap,miMATIC,0xa3Fa99A148fA48D14Ed51d610c367C61876997F1,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,0x5B1fD9Fa139353C5D9eaf459E4BD2f7A6B4812Bb,"{""usd"":1132591.533196,""base"":572982,""quote"":566296}",0.9907,0.9907
102,fantom,spookyswap,STG,0x2F6F07CDcf3588944Bf4C42aC74ff24bF56e7590,USDC,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x0a80C53AfC6DE9dfB2017781436BfE5090F4aCB4,"{""usd"":1183735.270526,""base"":1695849,""quote"":591868}",0.7404,0.7404
103,aptos,aux,WETH,0xcc8a89c8dce9693d354449f1f73e60e14e347417854f029db5bc8e7454008abb::coin::T,USDC,0x5e156f1207d0ebfa19a9eeff00d62a282278fb8719f4fab3a586a0a2c0fffbea::coin::T,aux-0xcc8a89c8dce9693d354449f1f73e60e14e347417854f029db5bc8e7454008abb-coin-t-0x5e156f1207d0ebfa19a9eeff00d62a282278fb8719f4fab3a586a0a2c0fffbea-coin-t,"{""usd"":4467255,""base"":1789,""quote"":2233628}",1626.7984,1626.79
104,klaytn,0x1a1F14ec33BF8c2e66731f46D0A706e8025b43e9,WKLAY,0x57D1a61e4fD09fBf16E35b04959e94DCF2032974,NPT,0xE06597D02A2C3AA7a9708DE2Cfa587B128bd3815,0x645Be3e348758559d7be2975e2ef4307CE50456b,"{""usd"":1077852,""base"":3366222,""quote"":821767}",0.1855,0.2075
105,avalanchedfk,defikingdoms,KLAY,0x97855Ba65aa7ed2F65Ed832a776537268158B78a,CRYSTAL,0x04b9dA42306B023f3572e106B11D82aAd9D32EBb,0xaFC1fBc3F3fB517EB54Bb2472051A6f0b2105320,"{""usd"":147477,""base"":471655,""quote"":851535}",2.0585,0.2046
106,bsc,biswap,MATIC,0xCC42724C6683B7E57334c4E856f4c9965ED682bD,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x3B09e13Ca9189FBD6a196cfE5FbD477C885afBf3,"{""usd"":1335221.3544413468,""base"":860149,""quote"":2607.13}",0.003671,1.19
107,bsc,nomiswap,SOL,0x570A5D26f7765Ecb712C0924E4De545B89fD43dF,USDC,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0x5C551CA8F00E09888F0FD57C7f91CB420ad29999,"{""usd"":79806.39491285085,""base"":3039.17,""quote"":39903}",23.4057,23.4
108,bsc,pancakeswap,DWT,0x865a0E15AC5C309E7Ea61410cEBdea1DF686dBB2,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xC70163BaE3e77E439C86fB91397C36df680f705D,"{""usd"":134547.2021202108,""base"":79704646,""quote"":262.69}",2.251e-06,0.0007386
109,fantom,0x5F1dddbf348aC2fbe22a163e30F99F9ECE3DD50a,USDC,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,fUSDT,0x049d68029688eAbF473097a2fC38ef61633A3C7A,0x8dcF5FeD6aE6bf0bEFB5e4f0C9414C2cb9A4ED01,"{""usd"":209455.605352,""base"":29080,""quote"":104728}",0.9998,0.9998
110,avalanchedfk,defikingdoms,BTC.b,0x7516EB8B8Edfa420f540a162335eACF3ea05a247,CRYSTAL,0x04b9dA42306B023f3572e106B11D82aAd9D32EBb,0x00BD81c9bAc29a3b6aea7ABc92d2C9a3366Bb4dD,"{""usd"":261478,""base"":7.775,""quote"":1496239}",229838.8059,22775.93
111,bsc,apeswap,LTC,0x4338665CBB7B2485A8855A139b75D5e34AB0DB94,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x0F12362c017Fe5101c7bBa09390f1CB729f5B318,"{""usd"":194172.78725788736,""base"":1326.73,""quote"":378.98}",0.2956,96.22
112,astar,arthswap,WETH,0x81ECac0D6Be0550A00FF064a4f9dd2400585FE9c,WASTR,0xAeaaf0e2c81Af264101B9129C00F4440cCF0F720,0x87988EbDE7E661F44eB3a586C5E0cEAB533a2d9C,"{""usd"":1065452,""base"":430.1,""quote"":13518145}",30067.4782,1625.35
113,bsc,babyswap,SOL,0x570A5D26f7765Ecb712C0924E4De545B89fD43dF,USDT,0x55d398326f99059fF775485246999027B3197955,0xAe08C9D357731FD8d25681dE753551BE14C00405,"{""usd"":190786.86673015272,""base"":7275.61,""quote"":95393}",23.427,23.42
114,polygon,quickswap,VOXEL,0xd0258a3fD00f38aa8090dfee343f10A9D4d30D3F,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x7C303894A165830751F524eBdb6B198afFbb7211,"{""usd"":2160111.112162,""base"":6612132,""quote"":1080056}",0.3367,0.3367
115,fantom,spiritswap,SPIRIT,0x5Cc61A78F164885776AA610fb0FE1257df78E59B,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x30748322B6E34545DBe0788C421886AEB5297789,"{""usd"":347879.296124478,""base"":33416671,""quote"":803689}",0.01863,0.01045
116,bitgert,icecreamswap,USDCi,0xaEdD3Ff7b9Fc5fc4e44d140b80f0B1C7FdB6102c,USDTi,0xC7E6d7E08A89209F02af47965337714153c529F0,0x57Ad9889DC699b9188B98EBC9d3bE585e8B7B3fB,"{""usd"":147345,""base"":74570,""quote"":73672}",0.9997,0.9997
117,bsc,babyswap,NEAR,0x1Fa4a73a3F0133f0025378af00236f3aBDEE5D63,USDT,0x55d398326f99059fF775485246999027B3197955,0x1E0F11671362E4163eb5530ffFA2f01d4028cdf9,"{""usd"":218546.6801742907,""base"":72619,""quote"":109273}",2.3922,2.39
118,bsc,apeswap,MATIC,0xCC42724C6683B7E57334c4E856f4c9965ED682bD,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x29A4A3D77c010CE100A45831BF7e798f0f0B325D,"{""usd"":272376.8408561702,""base"":175169,""quote"":531.57}",0.003674,1.19
119,bsc,pancakeswap,CPLT,0x1cCAbE9A0d53636770f0d5c6Ce33f797E698C9D0,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x4D68f53798ef28f3094b1d03AD66EaD74b7055fA,"{""usd"":199782.8034029081,""base"":11121840,""quote"":99891}",0.009401,0.009401
120,bsc,pancakeswap,SATT,0x448BEE2d93Be708b54eE6353A7CC35C4933F1156,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xa1b5e5BEc58EB20fd1eF22Ca0c85f5C589Bbdf62,"{""usd"":84141.43180496151,""base"":115175575,""quote"":164.29}",4.383e-07,0.000143
121,fantom,spookyswap,CHARM,0x248CB87DDA803028dfeaD98101C9465A2fbdA0d4,USDC,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xaCf56C6aadDc1408A11AbAb3140b90b57Fc6Aaf7,"{""usd"":578798.838226,""base"":20102581033,""quote"":289399}",1.436e-05,1.436e-05
122,fantom,beethovenx,MATIC,0x40DF1Ae6074C35047BFF66675488Aa2f9f6384F3,BNB,0xD67de0e0a0Fd7b15dC8348Bb9BE742F3c5850454,0xf941ea85b73fd24a615e9ee17eb42946981ed4ee0001000000000000000005e9-0x40DF1Ae6074C35047BFF66675488Aa2f9f6384F3-0xD67de0e0a0Fd7b15dC8348Bb9BE742F3c5850454,"{""usd"":59904,""base"":38135,""quote"":116.6}",0.003726,1.24
123,aurora,polaris,ETHERNAL,0x17cbd9C274e90C537790C51b4015a65cD015497e,WETH,0xC9BdeEd33CD01541e1eeD10f90519d2C06Fe3feB,0x293bbbef6087f681a8110f08bbdedadd13599fc3000200000000000000000007-0x17cbd9C274e90C537790C51b4015a65cD015497e-0xC9BdeEd33CD01541e1eeD10f90519d2C06Fe3feB,"{""usd"":213855,""base"":323,""quote"":85.52}",0.1933,311.22
124,moonriver,0x056973F631A5533470143bB7010C9229C19C04d2,DAI,0x80A16016cC4A2E6a2CACA8a4a498b1699fF0f844,USDC,0xE3F5a90F9cb311505cd691a46596599aA1A0AD7D,0x07866497aAF2E8B201300759720C5Ac873DbF0e7,"{""usd"":227871,""base"":116211,""quote"":113936}",0.9844,0.9844
125,metis,standard,STND,0xc12caC7090baa48Ec750CceeC57C80768F6ee58E,WMETIS,0x75cb093E4D61d2A2e65D8e0BBb01DE8d89b53481,0xb93799632D760087a2556F6d1bFb964F826DCFE8,"{""usd"":56864,""base"":1216808,""quote"":1705}",0.0007328,0.02724
126,metis,netswap,BYTE,0x721532bC0dA5ffaeB0a6A45fB24271E8098629A7,m.USDC,0xEA32A96608495e54156Ae48931A7c20f0dcc1a21,0x3Ab6be89ED5A0d4FDD412c246F5e6DdD250Dd45c,"{""usd"":1111991,""base"":585998,""quote"":555995}",1.0669,1.06
127,astar,arthswap,nASTR,0xE511ED88575C57767BAfb72BfD10775413E3F2b0,WASTR,0xAeaaf0e2c81Af264101B9129C00F4440cCF0F720,0xb4461721d3AD256CD59D207fEfBfE05791Ef8568,"{""usd"":2210474,""base"":28432720,""quote"":28316944}",0.993,0.05368
128,oec,cherryswap,BTCK,0x54e4622DC504176b3BB432dCCAf504569699a7fF,ETHK,0xEF71CA2EE68F45B9Ad6F72fbdb33d707b872315C,0xC606A9c809E56276056F9aa79fD2cEc633b69Cbd,"{""usd"":143982.34212280126,""base"":4.29,""quote"":57.8}",14.0498,23012.38
129,smartbch,tangoswap,TANGO,0x73BE9c8Edf5e951c9a0762EA2b1DE8c8F38B5e91,WBCH,0x3743eC0673453E5009310C727Ba4eaF7b3a1cc04,0x4b773a2ea30C6A77564E4FaE60204e7Bc0a81A90,"{""usd"":86768.92268327648,""base"":18163671,""quote"":427.43}",1.933e-05,0.002605
130,smartbch,tangoswap,bcUSDT,0xBc2F884680c95A02cea099dA2F524b366d9028Ba,bcBCH,0xBc9bD8DDe6C5a8e1CBE293356E02f5984693b195,0xf05F72de12bE791024d403E1895Ece0cBfF97bf2,"{""usd"":79004.88856100639,""base"":39135,""quote"":388.37}",134.1668,134.16
131,iotex,mimo,TEX,0x0499A3EC965136Bea01E4350113A2105724785dC,ioUSDT,0x6fbCdc1169B5130C59E72E51Ed68A84841C98cd1,0x687B69f1375B052A3e043cE4EF7B4Bb92A1120cB,"{""usd"":57680,""base"":3385961,""quote"":28840}",0.007472,0.007472
132,ethereum,balancer,LQTY,0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5512a4bbe7b3051f92324bacf25c02b9000c4a500001000000000000000003d7-0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,"{""usd"":293122,""base"":248606,""quote"":116.9}",0.0004187,0.6846
133,ethereum,balancer,GNO,0x6810e776880C02933D47DB1b9fc05908e5386b96,COW,0xDEf1CA1fb7FBcDC777520aa7f396b4E015F497aB,0x92762b42a06dcdddc5b7362cfb01e631c4d44b40000200000000000000000182-0x6810e776880C02933D47DB1b9fc05908e5386b96-0xDEf1CA1fb7FBcDC777520aa7f396b4E015F497aB,"{""usd"":1800189,""base"":10436,""quote"":13875750}",1227.3048,117.01
134,ethereum,balancer,auraBAL,0x616e8BfA43F920657B3497DBf40D6b1A02D4608d,graviAURA,0xBA485b556399123261a5F9c95d413B4f93107407,0x0578292cb20a443ba1cde459c985ce14ca2bdee5000100000000000000000269-0x616e8BfA43F920657B3497DBf40D6b1A02D4608d-0xBA485b556399123261a5F9c95d413B4f93107407,"{""usd"":92030,""base"":3655,""quote"":28381}",0.0,0.0
135,ethereum,balancer,MATIC,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa02e4b3d18d4e6b8d18ac421fbc3dfff8933c40a00020000000000000000004b-0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,"{""usd"":65284,""base"":41946,""quote"":26.14}",0.0007317,1.2
136,ethereum,balancer,CRV,0xD533a949740bb3306d119CC777fa900bA034cd52,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x769432a08426d25f8f99a1af16db23ce41cad784000100000000000000000304-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2-0xD533a949740bb3306d119CC777fa900bA034cd52,"{""usd"":104569,""base"":97741,""quote"":41.97}",0.0006461,1.05
137,ethereum,balancer,QNT,0x4a220E6096B25EADb88358cb44068A3248254675,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdbc4f138528b6b893cbcc3fd9c15d8b34d0554ae0002000000000000000003bf-0x4a220E6096B25EADb88358cb44068A3248254675-0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,"{""usd"":129990,""base"":1002,""quote"":19499}",138.5249,138.52
138,ethereum,balancer,TEMPLE,0x470EBf5f030Ed85Fc1ed4C2d36B9DD02e77CF1b7,DAI,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1b65fe4881800b91d4277ba738b567cbb200a60d0002000000000000000002cc-0x470EBf5f030Ed85Fc1ed4C2d36B9DD02e77CF1b7-0x6B175474E89094C44Da98b954EedeAC495271d0F,"{""usd"":198570,""base"":165030,""quote"":39714}",1.0739,1.07
139,ethereum,balancer,MKR,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xaac98ee71d4f8a156b6abaa6844cdb7789d086ce00020000000000000000001b-0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,"{""usd"":302877,""base"":348,""quote"":97.13}",0.4299,703.34
140,ethereum,uniswap,ARCHA,0x36E43065e977bC72CB86Dbd8405fae7057CDC7fD,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x055cCDadF2b0BE40Cf72C0764a7F1f9333D4FA46,"{""usd"":81307,""base"":3723650337229645,""quote"":32.55}",9.28e-15,1.501e-11
141,ethereum,uniswap,EURT,0xC581b735A1688071A1746c968e0798D642EDE491,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x07f3D316630719F4Fc69c152F397c150f0831071,"{""usd"":90772,""base"":34109,""quote"":54791}",1.0845,1.08
142,ethereum,uniswap,ASTRAFER,0x97Bbbc5d96875fB78D2F14b7FF8d7a3a74106F17,MYTH,0xBA41Ddf06B7fFD89D1267b5A93BFeF2424eb2003,0x0CFD37F56676eF212De5F08Cd0E3777c04cD47a9,"{""usd"":132360,""base"":43221,""quote"":82943}",1.8862,1.86
143,ethereum,uniswap,BDT,0x4Efe8665e564bF454cCF5C90Ee16817F7485d5Cf,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x0E20642B32567F2DC74f149663fc474F534E1D5A,"{""usd"":472756,""base"":104217,""quote"":236378}",3.7684,3.76
144,ethereum,uniswap,MCU,0x74e1698344eC7563EEE5bCB4D1eF894f9bA78e82,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x068553a17cED55203A578d1aefbE1a3E0Ec41435,"{""usd"":63337,""base"":14386949831806,""quote"":25.36}",1.434e-12,2.349e-09
145,ethereum,uniswap,HOP,0xc5102fE9359FD9a28f877a67E36B0F050d81a3CC,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xd8F7BC34fB7758ed227DD1075D0EfA9c36c7F6eF,"{""usd"":187780,""base"":1338,""quote"":187685}",0.07111,0.07111
146,ethereum,uniswap,WOO,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x122E55503A0b2E5cD528EFfa44D0b2fea300f24b,"{""usd"":316681,""base"":2397944,""quote"":5.06}",0.0001329,0.216
147,bsc,pancakeswap,BTE,0x7faAf8d4C411218415d9d3f82D56214658349dbb,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x21Afe897C7a6a029097613217936C15a941F14d1,"{""usd"":318096.0926837869,""base"":75012305,""quote"":621.23}",7.107e-06,0.002318
148,bsc,pancakeswap,XCT,0xe8670901E86818745b28C8b30B17986958fCe8Cc,USDT,0x55d398326f99059fF775485246999027B3197955,0x2c5d15eD83e7465B55845c6B245B0d40d173e8aD,"{""usd"":64956.74887267274,""base"":3669456,""quote"":32478}",0.005978,0.005978
149,bsc,0x738B815eaDD06E0041b52B0C9d4F0d0D277B24bA,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,DAO,0xc096332CAacF00319703558988aD03eC6586e704,0x37924e3D522f936422587c7a03EB7773583258cd,"{""usd"":140940.81312285396,""base"":4.16,""quote"":63687}",19191.4499,22896.08
150,bsc,pancakeswap,VENO,0x02C24afd0eB2dd298cD0d72D3Be930f4a09D2429,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x3BdA1e4681D16687F5d462A6db6212E115ccF2bF,"{""usd"":59394.159351819224,""base"":7.355154949629551e+21,""quote"":115.59}",1.657e-20,5.409e-18
151,bsc,apeswap,NFTY,0x5774B2fc3e91aF89f89141EacF76545e74265982,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x3e2459CB96497D1f8F725AADDE081f1E643C27d8,"{""usd"":51075.449617073995,""base"":10651620,""quote"":25538}",0.002434,0.002434
152,bsc,pancakeswap,CTK,0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x460b4193Ec4C1a17372Aa5FDcd44c520ba658646,"{""usd"":94860.79272596337,""base"":64908,""quote"":184.23}",0.002481,0.8067
153,bsc,pancakeswap,SDF,0x91d5546564A31CE5f0f4F3302C55f6921E1916Af,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x7b14FD072d7dd53a0178d0acBb92607c732345A9,"{""usd"":346019.84268320946,""base"":13685399,""quote"":671.1}",4.296e-05,0.01408
154,ethereum,sushiswap,DELTA,0x9EA3b5b4EC044b70375236A281986106457b20EF,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1498bd576454159Bb81B5Ce532692a8752D163e8,"{""usd"":5495445,""base"":3113026,""quote"":2200}",0.000747,1.21
155,ethereum,uniswap,GALI,0x40A11F82A8469c8DC015ba74438536584978d63C,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x15a64850C72cb87ff40c97bca5bFd2947a0DeEd9,"{""usd"":87493,""base"":11617036,""quote"":34.9}",3.088e-06,0.00473
156,ethereum,uniswap,MLN,0xec67005c4E498Ec7f55E092bd1d35cbC47C91892,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x15ab0333985FD1E289adF4fBBe19261454776642,"{""usd"":300192,""base"":7785,""quote"":120.1}",0.01474,23.98
157,ethereum,uniswap,ITS,0xC32cC5b70BEe4bd54Aa62B9Aefb91346d18821C4,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x24d9F6a1575a1eb774e6d7f4281a4B7aF5111B75,"{""usd"":57191,""base"":7724,""quote"":22.89}",0.003131,4.93
158,ethereum,uniswap,LKT,0xd3E133a0A14Bb8B595e5Fbf9851c7c783685BA69,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2B08A6aAfB04447FFE19BE24d2015d42C00165Bc,"{""usd"":118894,""base"":22865943,""quote"":47.59}",1.42e-06,0.002381
159,ethereum,uniswap,CHESS,0xD6123271F980D966B00cA4FCa6C2c021f05e2E73,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2d1dE67705D347f505234d383776e82643Ab2892,"{""usd"":191972,""base"":609156,""quote"":63.33}",0.0001537,0.2548
160,ethereum,uniswap,STREAMERINU,0x0e8D2EB7D6bDF28393c25a1966385Ad32Ff0259a,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x35D7A9F09Cd1322832098B61F9bF4cc5Dd18e808,"{""usd"":55182,""base"":26319521,""quote"":22.02}",3.45e-07,0.0005747
161,ethereum,uniswap,ASTRA,0x7E9c15C43f0D6C4a12E6bdfF7c7D55D0f80e3E23,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x39A1aD3b33DB6fa77755fCFF2Fd4FBEc5Ce4643d,"{""usd"":139598,""base"":1969068165086,""quote"":21.27}",1.009e-10,1.639e-07
162,ethereum,uniswap,MT,0x1F6b579A672590aB6115de803EE4BC81Ec4E79F1,ACR,0x76306F029f8F99EFFE509534037Ba7030999E3CF,0x3c92bEfe32cdF5564Ff2f3092EDacB9f9E40D508,"{""usd"":9329824,""base"":50464324,""quote"":51247425}",1.0191,0.01586
163,ethereum,uniswap,NFT,0xcB8d1260F9c92A3A545d409466280fFdD7AF7042,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x41FCF9E248e2bE21c5DEBe8F010080335dCb0D40,"{""usd"":134701,""base"":4113870,""quote"":53.67}",8.774e-06,0.01447
164,ethereum,radioshack,RADIO,0x7a5d3A9Dcd33cb8D527f7b5F96EB4Fef43d55636,BUILD,0x57b59f981730c6257dF57cF6F0D98283749A9Eeb,0x44B5d8d7c0A93FE769a30D92B9A1E5500b3E9897,"{""usd"":68813,""base"":57634695,""quote"":230198150}",2.7393,0.0008164
165,ethereum,uniswap,MYTH,0xBA41Ddf06B7fFD89D1267b5A93BFeF2424eb2003,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4620Bee6E5bd679B0242bf0BD6291b0ac45b909B,"{""usd"":453734,""base"":284331,""quote"":226867}",0.9931,0.9931
166,ethereum,uniswap,PAINT,0x4C6eC08CF3fc987c6C4BEB03184D335A2dFc4042,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x478893fcBFffC3283FEce2a216229e1c34093980,"{""usd"":50549,""base"":948806374,""quote"":20.24}",2.328e-08,3.772e-05
167,ethereum,uniswap,DHT,0xca1207647Ff814039530D7d35df0e1Dd2e91Fa84,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4F2f3bDF115539a78A30769eb42489BD0F9d47Da,"{""usd"":206814,""base"":1947912,""quote"":66720}",0.08866,0.08866
168,ethereum,uniswap,NFTY,0xE1D7C7a4596B038CEd2A84bF65B8647271C53208,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4F7be8cdD826f20D03a70f8a47B63b2DBD4092fD,"{""usd"":114843,""base"":23485297,""quote"":57421}",0.002402,0.002402
169,ethereum,uniswap,MCB,0x4e352cF164E64ADCBad318C3a1e222E9EBa4Ce42,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4b4A52E0d0601E1f639441206967Fc98FF21eC79,"{""usd"":334829,""base"":81964,""quote"":5.517}",0.00514,8.39
170,ethereum,uniswap,TAIL,0xFeeeef4D7b4Bf3cc8BD012D02D32Ba5fD3D51e31,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x55b71Cb471a2bE25DeEe931cf1bBB81687884960,"{""usd"":160678,""base"":37464234,""quote"":64.13}",1.306e-06,0.00212
171,ethereum,uniswap,RLC,0x607F4C5BB672230e8672085532f7e901544a7375,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x56Ea002B411FD5887E55329852D5777EcB170713,"{""usd"":510228,""base"":445265,""quote"":0.6011}",0.001247,2.02
