,chainId,dexId,baseToken,baseTokenAddress,quoteToken,quoteTokenAddress,pairAddress,liquidity,priceNative,ccxt
0,bsc,pancakeswap,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,USDT,0x55d398326f99059fF775485246999027B3197955,0x16b9a82891338f9bA80E2D6970FddA79D1eb0daE,"{""usd"":121690188.89270122,""base"":237541,""quote"":60845094}",311.5415,309.6
1,arbitrum,uniswap,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0xC31E54c7a869B9FcBEcc14363CF510d1c41fa443,"{""usd"":15980362,""base"":6858.66,""quote"":7432377}",1569.5123,1570.44
2,polygon,uniswap,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xA374094527e1673A86dE625aa59517c5dE346d32,"{""usd"":7037957,""base"":7028722,""quote"":1579534}",1.0847,1.0862
3,ethereum,uniswap,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,"{""usd"":201035441,""base"":97037,""quote"":80075812}",1568.5146,1570.44
4,polygon,uniswap,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x45dDa9cb7c25131DF268515131f647d726f50608,"{""usd"":9164990,""base"":3824.5,""quote"":4393613}",1569.5544,1570.44
5,bsc,biswap,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xaCAac9311b0096E04Dfe96b6D87dec867d3883Dc,"{""usd"":30605115.946569614,""base"":59789,""quote"":15302558}",311.1302,309.6
6,bsc,apeswap,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x51e6D27FA57373d8d4C256231241053a70Cb1d93,"{""usd"":1467012.496885862,""base"":2863.65,""quote"":733506}",309.9115,309.6
7,optimism,uniswap,ETH,0x4200000000000000000000000000000000000006,USDC,0x7F5c764cBc14f9669B88837ca1490cCa17c31607,0x85149247691df622eaF1a8Bd0CaFd40BC45154a9,"{""usd"":6052277,""base"":2562.96,""quote"":2856714}",1567.9464,1570.44
8,polygon,quickswap,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x6e7a5FAFcec6BB1e78bAE2A1F0B612012BF14827,"{""usd"":3373374.900842,""base"":2176298,""quote"":1686687}",1.0853,1.0862
9,bsc,pancakeswap,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x74E4716E431f45807DCF19f284c7aA99F18a4fbc,"{""usd"":45388690.11482948,""base"":18183,""quote"":88609}",5.0601,1570.44
10,arbitrum,sushiswap,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0x905dfCD5649217c42684f23958568e533C711Aa3,"{""usd"":22442812.61182,""base"":8981.39,""quote"":11221406}",1565.122,1570.44
11,optimism,velodrome,ETH,0x4200000000000000000000000000000000000006,USDC,0x7F5c764cBc14f9669B88837ca1490cCa17c31607,0x79c912FEF520be002c2B6e57EC4324e260f38E50,"{""usd"":1888699.477658,""base"":756.88,""quote"":944350}",1569.7399,1570.44
12,polygon,uniswap,WBTC,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xeEF1A9507B3D505f0062f2be9453981255b503c8,"{""usd"":701812,""base"":20.96,""quote"":350243}",22772.8712,22864.44
13,heco,mdex,ETH,0x64FF637fB478863B7468bc97D30a5bF3A428a1fD,WHT,0x5545153CCFcA01fbd7Dd11C0b23ba694D9509A6F,0x53E458aD1CFEB9582736db6BdE9aF89948e3bc3d,"{""usd"":106904.90554717075,""base"":42.83,""quote"":11821}",308.6502,1570.44
14,arbitrum,kyberswap,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0x26333Db71B82e2DF33d1C11158470B73E3d27072,"{""usd"":431811.81057,""base"":130.79,""quote"":215906}",1568.6444,1570.44
15,polygon,quickswap,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x479e1B71A702a595e19b6d5932CD5c863ab57ee0,"{""usd"":4110875.6477007563,""base"":699.72,""quote"":2652089}",1446.3758,1570.44
16,bsc,pancakeswap,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x61EB789d75A95CAa3fF50ed7E47b96c132fEc082,"{""usd"":49690197.76681817,""base"":1479.81,""quote"":97020}",73.6405,22864.44
17,polygon,quickswap,WBTC,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,miMATIC,0xa3Fa99A148fA48D14Ed51d610c367C61876997F1,0x4183DB4a5A1A3612B17459BA4e072aa59F302E89,"{""usd"":191362.48701789218,""base"":7.37,""quote"":95681}",22910.5055,22864.44
18,bsc,0x71539D09D3890195dDa87A6198B98B75211b72F3,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xdC8a61ED63671fD7FeFB392bA4b35935fB27cd77,"{""usd"":316883.0944437139,""base"":618.86,""quote"":158466}",311.7829,309.6
19,aptos,aux,WETH,0xcc8a89c8dce9693d354449f1f73e60e14e347417854f029db5bc8e7454008abb::coin::T,USDC,0x5e156f1207d0ebfa19a9eeff00d62a282278fb8719f4fab3a586a0a2c0fffbea::coin::T,aux-0xcc8a89c8dce9693d354449f1f73e60e14e347417854f029db5bc8e7454008abb-coin-t-0x5e156f1207d0ebfa19a9eeff00d62a282278fb8719f4fab3a586a0a2c0fffbea-coin-t,"{""usd"":4467255,""base"":1789,""quote"":2233628}",1568.493,1570.44
20,astar,arthswap,WETH,0x81ECac0D6Be0550A00FF064a4f9dd2400585FE9c,WASTR,0xAeaaf0e2c81Af264101B9129C00F4440cCF0F720,0x87988EbDE7E661F44eB3a586C5E0cEAB533a2d9C,"{""usd"":1065452,""base"":430.1,""quote"":13518145}",28814.1238,1570.44
21,ethereum,balancer,CRV,0xD533a949740bb3306d119CC777fa900bA034cd52,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x769432a08426d25f8f99a1af16db23ce41cad784000100000000000000000304-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2-0xD533a949740bb3306d119CC777fa900bA034cd52,"{""usd"":104569,""base"":97741,""quote"":41.97}",0.0006405,1.01
22,bsc,0x738B815eaDD06E0041b52B0C9d4F0d0D277B24bA,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,DAO,0xc096332CAacF00319703558988aD03eC6586e704,0x37924e3D522f936422587c7a03EB7773583258cd,"{""usd"":140940.81312285396,""base"":4.16,""quote"":63687}",20593.6747,22864.44
23,ethereum,defiswap,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DAI,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x60A26d69263eF43e9a68964bA141263F19D71D51,"{""usd"":114831,""base"":45.88,""quote"":57416}",1569.6089,1570.44
24,ethereum,0xBAe5dc9B19004883d0377419FeF3c2C8832d7d7B,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x6B0cc136F7BABd971B5dECd21690BE65718990E2,"{""usd"":95992,""base"":38.37,""quote"":47996}",1562.6982,1570.44
25,arbitrum,balancer,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0x64541216bafffeec8ea535bb71fbc927831d0595000100000000000000000002-0x82aF49447D8a07e3bd95BD0d56f35241523fBab1-0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,"{""usd"":1818398,""base"":728.1,""quote"":909199}",1566.6313,1570.44
26,bsc,mdex,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,USDT,0x55d398326f99059fF775485246999027B3197955,0x09CB618bf5eF305FadfD2C8fc0C26EeCf8c6D5fd,"{""usd"":8888769.964323493,""base"":17352,""quote"":4444385}",311.4021,309.6
27,arbitrum,uniswap,WBTC,0x2f2a2543B76A4166549F7aaB2e75Bef0aefC5B0f,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x2f5e87C9312fa29aed5c179E456625D79015299c,"{""usd"":2004095,""base"":78.99,""quote"":543.7}",14.5266,22864.44
28,bsc,nomiswap,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,USDT,0x55d398326f99059fF775485246999027B3197955,0xe2Bbf54Dc0ccDD0Cf6270f2aF2f62FF79903Bb27,"{""usd"":1600203.7045841264,""base"":3127.02,""quote"":800102}",310.7866,309.6
29,polygon,uniswap,LINK,0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0x3e31AB7f37c048FC6574189135D108df80F0ea26,"{""usd"":541129,""base"":81380,""quote"":69.47}",0.004421,6.948
30,polygon,kyberswap,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x50FEEdF7fB2F511112287091819F21eb0F3Ce498,"{""usd"":114242.281172,""base"":346809,""quote"":57121}",1.0966,1.0862
31,gnosischain,swapr,WETH,0x6A023CCd1ff6F2045C3309768eAd9E68F978f6e1,WXDAI,0xe91D153E0b41518A2Ce8Dd3D7944Fa863463a97d,0x1865d5445010E0baf8Be2eB410d3Eae4A68683c2,"{""usd"":2623850,""base"":1052,""quote"":1314651}",1569.8644,1570.44
32,bsc,0x3265CdE5843e02E35c45C4b9352d3C1c4a542Ff4,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,USDT,0x55d398326f99059fF775485246999027B3197955,0xe2266166B8d1b0961A908E1276e7FeA9e7D64b56,"{""usd"":66630.94581997277,""base"":130.01,""quote"":33315}",310.9093,309.6
33,bsc,safemoonswap,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x8ebac098F23bd1951715Ecba4F21f06cFa61D9f9,"{""usd"":50583.43300111011,""base"":98.44,""quote"":25292}",311.5407,309.6
34,bsc,apeswap,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,FRUIT,0xaDd14CA8E026c4555933D12b568b1310968503a2,0x154c7293b0a705aA5723e698514514CBB5a19238,"{""usd"":64882.881273720435,""base"":25.51,""quote"":1027627}",98551.4193,1570.44
35,bsc,pancakeswap,WMATIC,0xc836d8dC361E44DbE64c4862D55BA041F88Ddd39,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xfE76f3B2161103A59B92a0f9Ffdae7CadC2a6d8C,"{""usd"":1418337.4952956182,""base"":912635,""quote"":709169}",1.0865,1.0862
36,bsc,swych,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x180847F66b604cFeDec47C7105762bE0C0123d66,"{""usd"":894785.463649938,""base"":1748.27,""quote"":447393}",312.0545,309.6
37,moonriver,solarbeam,ETH,0x639A647fbe20b6c8ac19E48E2de44ea792c62c5C,WMOVR,0x98878B06940aE243284CA214f92Bb71a2b032B8A,0x0d171b55fC8d3BDDF17E376FdB2d90485f900888,"{""usd"":584613,""base"":234.1,""quote"":46925}",188.4626,1570.44
38,bsc,bakeryswap,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x559e3D9611E9cB8a77c11335Bdac49621382188B,"{""usd"":127056.18126622087,""base"":248.16,""quote"":63528}",310.119,309.6
39,polygon,0x54F454D747e037Da288dB568D4121117EAb34e79,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,FRAX,0x45c32fA6DF82ead1e2EF74d17b76547EDdFaFF89,0xA964b92C690f0B8efad5B46a278A84bD0EF8AC01,"{""usd"":866434.9575369622,""base"":556886,""quote"":433217}",1.0806,1.0862
40,ethereum,uniswap,UNI,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd3d2E2692501A5c9Ca623199D38826e513033a17,"{""usd"":9137218,""base"":859501,""quote"":3658}",0.004151,6.479
41,bsc,0xC2D8d27F3196D9989aBf366230a47384010440c0,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,BETH,0x250632378E573c6Be1AC2f97Fcdf00515d0Aa91B,0x4eB3A271A42Bfa2d47fFD5947f503067ed6093cF,"{""usd"":116056.42901118346,""base"":45.64,""quote"":47.26}",1.0173,1570.44
42,bsc,0x2c34577F8c582Ec919DCe9f5E94Cf1e83A814A1a,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x59344dCB5c1478865fc9CC16F7195C0FD876DcDC,"{""usd"":102895.89140828473,""base"":197.15,""quote"":51448}",310.9243,309.6
43,bsc,pancakeswap,LINK,0xF8A0BF9cF54Bb92F17374d9e9A321E6a111a51bD,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x824eb9faDFb377394430d2744fa7C42916DE3eCe,"{""usd"":8137085.94433468,""base"":725585,""quote"":15883}",0.02249,6.948
44,ethereum,uniswap,LINK,0x514910771AF9Ca656af840dff83E8264EcF986CA,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa6Cc3C2531FdaA6Ae1A3CA84c2855806728693e8,"{""usd"":18560729,""base"":2360675,""quote"":4256}",0.004434,6.948
45,bsc,sushiswap,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,USDT,0x55d398326f99059fF775485246999027B3197955,0x2905817b020fD35D9d09672946362b62766f0d69,"{""usd"":52828.72476871162,""base"":103.07,""quote"":26414}",310.886,309.6
46,fantom,spookyswap,CRV,0x1E4F97b9f9F913c46F1632781732927B9019C68b,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xB471Ac6eF617e952b84C6a9fF5de65A9da96C93B,"{""usd"":596381.9009342251,""base"":560064,""quote"":1373636}",2.0931,1.01
47,fantom,sushiswap,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x3d0BD54c48C2C433ea6fed609Cc3d5Fb7A77622B,"{""usd"":225747.11767606455,""base"":90.4,""quote"":521148}",3269.1543,1570.44
48,ethereum,shibaswap,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x703b120F15Ab77B986a24c6f9262364d02f9432f,"{""usd"":490892,""base"":196.4,""quote"":245446}",1564.8453,1570.44
49,cronos,mmfinance,WETH,0xe44Fd7fCb2b1581822D0c862B68222998a0c299a,WCRO,0x5C7F8A570d578ED84E63fdFA7b1eE72dEae1AE23,0x019d9479606FBDd4aCB16488e0aAE49E4684322b,"{""usd"":326073,""base"":130.7,""quote"":2778754}",20224.2748,1570.44
50,cronos,vvsfinance,WETH,0xe44Fd7fCb2b1581822D0c862B68222998a0c299a,USDC,0xc21223249CA28397B4B6541dfFaEcC539BfF0c59,0xfd0Cd0C651569D1e2e3c768AC0FFDAB3C8F4844f,"{""usd"":60582,""base"":24.2,""quote"":30291}",1575.4868,1570.44
51,metis,hermesprotocol,WETH,0x420000000000000000000000000000000000000A,m.USDC,0xEA32A96608495e54156Ae48931A7c20f0dcc1a21,0xEfFEC28996aAff6D55B6D108a46446d45C3a2E71,"{""usd"":527795,""base"":212,""quote"":263898}",1560.7203,1570.44
52,polygon,balancer,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x0297e37f1873d2dab4487aa67cd56b58e2f27875000100000000000000000002-0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270-0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,"{""usd"":1242752,""base"":497.9,""quote"":800515}",1445.1065,1570.44
53,godwoken,yokaiswap,ETH,0x9E858A7aAEDf9FDB1026Ab1f77f627be2791e98A,YOK,0x885fb612947ccF1C7611894Bd828D388b046fc24,0xBCBc8F5261397A34C83264F81E3df790bEBD8eeB,"{""usd"":140899,""base"":57.5,""quote"":27712004}",443783.6289,1570.44
54,bsc,babydogeswap,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,USDT,0x55d398326f99059fF775485246999027B3197955,0x2C3d4c9966A466ed6BC434aFba8EA3C96EE35c86,"{""usd"":2776607.5378611693,""base"":5416.65,""quote"":1388304}",309.7071,309.6
55,polygon,dfyn,WBTC,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xC0ab47B79bC66F98e5C9eE5FF386a7150D3F4174,"{""usd"":64216.271202,""base"":1.91,""quote"":32108}",22835.4925,22864.44
56,polygon,balancer,WBTC,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x03cd191f589d12b0582a99808cf19851e468e6b500010000000000000000000a-0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6-0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,"{""usd"":769290,""base"":22.88,""quote"":384538}",22749.8705,22864.44
57,arbitrum,0x8374A74A728f06bEa6B7259C68AA7BBB732bfeaD,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,FRAX,0x17FC002b466eEc40DaE837Fc4bE5c67993ddBd6F,0x0BB5A573886bbcecf18590b6Cb59E980FAC7d278,"{""usd"":1016641.5213289598,""base"":406.21,""quote"":508321}",1573.5514,1570.44
58,polygon,quickswap,BUSD,0xA8D394fE7380b8cE6145d5f85E6aC22d4E91ACDe,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x7A602815908E1615393148a7880A7Fc9e57949aE,"{""usd"":2004085.997764,""base"":1004114,""quote"":1002043}",1.0005,1.0001
59,polygon,dfyn,WMATIC,0x4c28f48448720e9000907BC2611F73022fdcE1fA,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x4f5dF10B9991482bCD2DB19DAE1FD0e0184397c2,"{""usd"":255081.371596,""base"":164158,""quote"":127541}",1.0795,1.0862
60,bsc,biswap,LINK,0xF8A0BF9cF54Bb92F17374d9e9A321E6a111a51bD,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x16Fe21c91c426E603977b1C6EcD59Fc510a518C2,"{""usd"":1972873.834127104,""base"":176076,""quote"":3854.77}",0.02248,6.948
61,bsc,mdex,UNI,0xBf5140A22578168FD562DCcF235E5D43A02ce9B1,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x72F1d53B2E4bDE565fE54AF13697857e71193dDf,"{""usd"":1126750.6823921744,""base"":105964,""quote"":563375}",6.5124,6.479
62,velas,wagyuswap,ETH,0x85219708c49aa701871Ad330A94EA0f41dFf24Ca,WVLX,0xc579D1f3CF86749E05CD06f7ADe17856c2CE3126,0x7c3F1eA99770aa23Fe1b19097c93BB0cF34C8351,"{""usd"":193732,""base"":78.29,""quote"":4611152}",53871.1106,1570.44
63,celo,sushiswap,WETH,0x122013fd7dF1C6F636a5bb8f03108E876548b455,cUSD,0x765DE816845861e75A25fCA122bb6898B8B1282a,0x93887e0fA9F6C375b2765a6fE885593F16f077f9,"{""usd"":97627.94211684809,""base"":39.17,""quote"":48814}",1566.6688,1570.44
64,fantom,beethovenx,LINK,0xb3654dc3D10Ea7645f8319668E8F54d2574FBdC8,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xdf02adb3cd587da89af29e58de70b840e49490250001000000000000000005b8-0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83-0xb3654dc3D10Ea7645f8319668E8F54d2574FBdC8,"{""usd"":64656,""base"":5543,""quote"":141797}",14.4688,6.948
65,fantom,beethovenx,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,BUSD,0xC931f61B1534EB21D8c11B24f3f5Ab2471d4aB50,0x9368872291fcc35095fa5ea7c5b1179cf717749f0001000000000000000005ef-0x74b23882a30290451A17c44f4F05243b6b58C76d-0xC931f61B1534EB21D8c11B24f3f5Ab2471d4aB50,"{""usd"":75803,""base"":19.91,""quote"":50609}",0.0,1570.44
66,optimism,beethovenx,WETH,0x4200000000000000000000000000000000000006,USDC,0x7F5c764cBc14f9669B88837ca1490cCa17c31607,0x39965c9dab5448482cf7e002f583c812ceb53046000100000000000000000003-0x4200000000000000000000000000000000000006-0x7F5c764cBc14f9669B88837ca1490cCa17c31607,"{""usd"":51759,""base"":27.71,""quote"":17262}",1553.7235,1570.44
67,fantom,beethovenx,CRV,0x1E4F97b9f9F913c46F1632781732927B9019C68b,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,0xdf02adb3cd587da89af29e58de70b840e49490250001000000000000000005b8-0x1E4F97b9f9F913c46F1632781732927B9019C68b-0x74b23882a30290451A17c44f4F05243b6b58C76d,"{""usd"":102436,""base"":59056,""quote"":56.71}",0.0006361,1.01
68,aurora,polaris,WBTC,0xF4eB217Ba2454613b15dBdea6e5f22276410e89e,USDC.e,0xB12BFcA5A55806AaF64E99521918A4bf0fC40802,0xb3a04902b78fbe61185b766866193630db4db8a300020000000000000000000d-0xB12BFcA5A55806AaF64E99521918A4bf0fC40802-0xF4eB217Ba2454613b15dBdea6e5f22276410e89e,"{""usd"":114016,""base"":3.411,""quote"":57008}",22753.2005,22864.44
69,boba,oolongswap,AVAX,0xfA9343C3897324496A05fC75abeD6bAC29f8A40f,WETH,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,0x0e971c131BBb7347016fB24FC4B3F93f894f3E61,"{""usd"":86684,""base"":3688,""quote"":34.06}",0.01248,19.49
70,elastos,glidefinance,ETH,0x802c3e839E4fDb10aF583E3E759239ec7703501e,WELA,0x517E9e5d46C1EA8aB6f78677d6114Ef47F71f6c4,0xa86883c2405f4557D2242Df47b220C54d0D611e4,"{""usd"":84157.14512162741,""base"":33.8,""quote"":51152}",1623.6759,1570.44
71,ethereum,uniswap,BUSD,0x4Fabb145d64652a948d72533023f6E7A623C7C53,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x5E35C4Eba72470Ee1177dcB14dDdf4d9e6D915f4,"{""usd"":5570492,""base"":1890193,""quote"":3680346}",0.9998,1.0001
72,polygon,apeswap,BNB,0xA649325Aa7C5093d12D6F98EB4378deAe68CE23F,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x0359001070cF696D5993E0697335157a6f7dB289,"{""usd"":396412.1433696997,""base"":774.82,""quote"":255531}",285.5605,309.6
73,hashbit,hashbitpad,BUSD,0x1Be080A35ec92Bd5a8A8891972632ed148B34871,WHBIT,0x87599C8AE56bCF5115c3074151fC33719ef3c74E,0x6c5B4fD70A6270BAFAf8B4e9ea9Fb4e39183e0C4,"{""usd"":57551,""base"":38553,""quote"":1401100295}",26597.1671,1.0001
74,ethereum,balancer,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,COMP,0xc00e94Cb662C3520282E6f5717214004A7f26888,0x344818b9b4cfec947fe8ccbea65b3605585c2c71000100000000000000000404-0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599-0xc00e94Cb662C3520282E6f5717214004A7f26888,"{""usd"":342651,""base"":13.42,""quote"":3379}",436.0053,22864.44
75,ethereum,0x5FA0060FcfEa35B31F7A5f6025F0fF399b98Edf1,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x6855859BeA41A682707c4Aa98424A734515da111,"{""usd"":64259,""base"":25.49,""quote"":32130}",1557.3249,1570.44
76,ethereum,shibaswap,UNI,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9d406c4067A53f65DE1A8A9273D55bfEA5870a75,"{""usd"":50534,""base"":4557,""quote"":19.91}",0.004186,6.479
77,ethereum,uniswap,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xCBFB0745b8489973Bf7b334d54fdBd573Df7eF3c,"{""usd"":708068,""base"":27.54,""quote"":244361}",22799.8409,22864.44
78,polygon,uniswap,UNI,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x7f9121B4f4E040fd066e9Dc5C250Cf9B4338D5BC,"{""usd"":136994,""base"":14644,""quote"":76498}",6.0101,6.479
79,fantom,protofi,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,USDC,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x2592F9A13F1B7C6Ff5E4E53bDa139807ec52a981,"{""usd"":241112.818054,""base"":96.54,""quote"":120556}",1570.3406,1570.44
80,bsc,0xFF6ad8728C0aa5215FeFae3459D46B90a37b9546,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,CC,0xb7fbFf4Ce5200215c690cc95855e5d6C5236Ee9f,0x0677FB47b0AB26E3d4FB8805dAd986171640D0a2,"{""usd"":75010.93868417908,""base"":29.58,""quote"":2864624}",109079.3558,1570.44
81,ethereum,unknown,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xcD452c162dA7761f08F656B8e5eDe3A385981378,"{""usd"":1985004,""base"":792.6,""quote"":992502}",1567.2662,1570.44
82,bsc,pancakeswap,AVAX,0x1CE0c2827e2eF14D5C4f29a091d735A204794041,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x151268db1579ebC5306D4aAa5DCC627646E6986F,"{""usd"":107821.72202071463,""base"":4657.35,""quote"":210.46}",0.06314,19.49
83,aptos,liquidswap,WETH,0xf22bede237a07e121b56d91a491eb7bcdfd1f5907926a9e58338f964a01b17fa::asset::WETH,USDC,0xf22bede237a07e121b56d91a491eb7bcdfd1f5907926a9e58338f964a01b17fa::asset::USDC,liquidswap-1490,"{""usd"":1038193,""base"":415.5,""quote"":519097}",1568.0252,1570.44
