,chainId,dexId,baseToken,baseTokenAddress,quoteToken,quoteTokenAddress,pairAddress,liquidity,priceNative,priceUsd,ccxt,ccxt_ticker
811,polygon,balancer,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xd208168d2a512240eb82582205d94a0710bce4e7000100000000000000000038-0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270-0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,"{""usd"":93845,""base"":60481,""quote"":46919}",1.1972,1.19,1.1989,MATIC
812,avalanchedfk,defikingdoms,ETH,0xfBDF0E31808d0aa7b9509AA6aBC9754E48C58852,CRYSTAL,0x04b9dA42306B023f3572e106B11D82aAd9D32EBb,0x78C893E262e2681Dbd6B6eBA6CCA2AaD45de19AD,"{""usd"":298746,""base"":120.1,""quote"":1716560}",16489.2124,1639.4,1627.34,ETH
813,kcc,mojitoswap,BTCK,0xfA93C12Cd345c658bc4644D1D4E1B9615952258C,WKCS,0x4446Fc4eb47f2f6586f9fAAb68B3498F86C07521,0x67990BFEeB3c3537FC67C23f294312155D764b20,"{""usd"":2113015,""base"":62.79,""quote"":159191}",2641.7633,22873.13,22905.43,BTC
815,ethereum,uniswap,CRV,0xD533a949740bb3306d119CC777fa900bA034cd52,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x919Fa96e88d67499339577Fa202345436bcDaf79,"{""usd"":526639,""base"":654350,""quote"":144.2}",0.0006441,1.04,1.047,CRV
820,bsc,pancakeswap,SBNB,0xE90444C38a8Cd2DCEEe9D954042ac817a794E9A9,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x7E3d628D6014756285dFf1f4c5D54edC76095e42,"{""usd"":1574210.3073106299,""base"":3042.23,""quote"":3036.35}",0.989,324.15,325.9,BNB
834,bsc,pancakeswap,COINSCOPE,0xD41C4805A9A3128f9F7A7074Da25965371Ba50d5,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xAD1BA361E6DB979e367AEBCB32CB47485877Dd0E,"{""usd"":267793.0963566353,""base"":45589890,""quote"":522.02}",1.183e-05,0.003845,0.00369,SC
847,heco,mdex,DOGE,0x40280E26A572745B1152A54D1D44F365DaA51618,USDT,0xa71EdC38d189767582C38A3145b5873052c3e47a,0xAd67Dd95926bD56094908917Fa44529933B6F831,"{""usd"":311739.3594900904,""base"":2200435,""quote"":155870}",0.09201,0.09201,0.09201,DOGE
850,avalanche,traderjoe,SOL,0xFE6B19286885a4F7F55AdAD09C3Cd1f906D2478F,USDC.e,0xA7D7079b0FEaD91F3e65f86E8915Cb59c1a4C664,0x74eF6a9a7aE35899EaC8E2F2427C1a604d66Ae7b,"{""usd"":599774,""base"":22891,""quote"":299887}",23.3677,23.36,23.39,SOL
855,polygon,quickswap,SOL,0xd93f7E271cB87c23AaA73edC008A79646d1F9912,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x8F89216177144A553BE966fd45E17F9E915E3ef4,"{""usd"":543317.266678,""base"":20749,""quote"":271659}",23.3203,23.32,23.39,SOL
868,osmosis,osmosis,EEUR,ibc/5973C068568365FFF40DEDCF1A1CB7582B6116B731CD31A12231AE25E20B871F,OSMO,uosmo,481,"{""usd"":936878,""base"":474364,""quote"":660150}",1.0047,1.01,1.0792,EUR
876,bsc,pancakeswap,stkBNB,0xc2E9d07F66A89c44062459A47a0D2Dc038E4fb16,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xaA2527ff1893e0D40d4a454623d362B79E8bb7F1,"{""usd"":179180.01681512964,""base"":344.17,""quote"":348.67}",1.0126,335.68,325.9,BNB
881,bsc,0xC7a506ab3ac668EAb6bF9eCf971433D6CFeF05D9,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xfb83B3525F937B33c6EcE4038DfA792fCee2Aa78,"{""usd"":86746.58300514297,""base"":2.58,""quote"":169.37}",70.4109,22887.4,22905.43,BTC
887,polygon,mmfinance,stMATIC,0x3A58a54C066FdC0f2D55FC9C89F0415C92eBf3C4,LDO,0xC3C7d422809852031b44ab29EEC9F1EfF2A58756,0x0d54918038dbEE259173bdb055DCbC58211626FC,"{""usd"":51960.99217653494,""base"":31441,""quote"":19859}",0.6206,1.26,1.1989,MATIC
899,bsc,pancakeswap,DIA,0x99956D38059cf7bEDA96Ec91Aa7BB2477E0901DD,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x1Cb2Ec921f84EBCA394fedADc8EBdDc6071099D7,"{""usd"":72560.36618398139,""base"":124770,""quote"":36280}",0.4223,0.4223,0.423,DIA
900,bsc,babyswap,ATOM,0x0Eb3a705fc54725037CC9e008bDede697f62F335,USDT,0x55d398326f99059fF775485246999027B3197955,0x42932A3c73DF05586aa5cfD4f3a9a61655c98b45,"{""usd"":219989.92481459738,""base"":11021,""quote"":109995}",14.4573,14.45,14.458,ATOM
927,polygon,0xBE087BeD88539d28664c9998FE3f180ea7b9749C,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x30890d1a43e74edbFb2340FdAEB5B49DFD7F3360,"{""usd"":54442.357462,""base"":21.77,""quote"":27221}",1630.7423,1630.74,1627.34,ETH
931,polygon,balancer,LINK,0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,AAVE,0xD6DF932A45C0f255f85145f286eA0b292B21C90B,0xce66904b68f1f070332cbc631de7ee98b650b499000100000000000000000009-0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39-0xD6DF932A45C0f255f85145f286eA0b292B21C90B,"{""usd"":141973,""base"":12667,""quote"":1296}",0.08111,6.95,6.971,LINK
940,polygon,quickswap,stMATIC,0x3A58a54C066FdC0f2D55FC9C89F0415C92eBf3C4,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x65752C54D9102BDFD69d351E1838A1Be83C924C6,"{""usd"":435537.3047158288,""base"":266028,""quote"":281029}",1.0572,1.26,1.1989,MATIC
943,kcc,mojitoswap,CRV,0x4500E16dA66b99e0C55D7B46EBBD59bc413BA171,WKCS,0x4446Fc4eb47f2f6586f9fAAb68B3498F86C07521,0x27032cA70a9F37Dc7391E2ec5f75011637cc8e03,"{""usd"":97108,""base"":90784,""quote"":7322}",0.1206,1.04,1.047,CRV
946,ethereum,uniswap,MKR,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe8c6c9227491C0a8156A0106A0204d881BB7E531,"{""usd"":7041941,""base"":12698,""quote"":352.7}",0.428,695.18,695.0,MKR
956,osmosis,osmosis,BAND,ibc/F867AE2112EFE646EC71A25CD2DFABB8927126AC1E19F1BBF0FF693A4ECA05DE,OSMO,uosmo,626,"{""usd"":60050,""base"":21211,""quote"":42344}",2.0628,2.08,2.089,BAND
962,polygon,kyberswap,KNC,0x1C954E8fe737F99f68Fa1CCda3e51ebDB291948C,miMATIC,0xa3Fa99A148fA48D14Ed51d610c367C61876997F1,0xCD0bC9DcB8F1dDa77C5D6d8615577d7B50Efe0Db,"{""usd"":61785.87142896846,""base"":134270,""quote"":30893}",0.9055,0.9055,0.895,KNC
964,fantom,hyperjump,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,USDC,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x50Cc648E45B84D68405BA0707e94c507b08e593d,"{""usd"":64891.738654,""base"":149816,""quote"":32446}",0.5584,0.5584,0.5618,FTM
966,aptos,pancakeswap,WETH,0xf22bede237a07e121b56d91a491eb7bcdfd1f5907926a9e58338f964a01b17fa::asset::WETH,USDC,0xf22bede237a07e121b56d91a491eb7bcdfd1f5907926a9e58338f964a01b17fa::asset::USDC,pcs-141,"{""usd"":3824240,""base"":1530,""quote"":1912120}",1625.156,1625.15,1627.34,ETH
967,celo,ubeswap,mCEUR,0xE273Ad7ee11dCfAA87383aD5977EE1504aC07568,CELO,0x471EcE3750Da237f93B8E339c536989b8978a438,0x9f437509E61896738ea8CDb6cDeD618C0e509032,"{""usd"":101504.30819430243,""base"":48262,""quote"":104939}",1.3432,1.08,1.0792,EUR
968,ethereum,sushiswap,SUSHI,0x6B3595068778DD592e39A122f4f5a5cF09C90fE2,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x795065dCc9f64b5614C407a6EFDC400DA6221FB0,"{""usd"":9608290,""base"":4915469,""quote"":3846}",0.0008779,1.42,1.431,SUSHI
972,polygon,uniswap,BUSD,0x9C9e5fD8bbc25984B178FdCE6117Defa39d2db39,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x2c9706d421Ddd566FD487628592B2451898eB77F,"{""usd"":55400,""base"":26025,""quote"":29400}",0.9994,0.9994,0.9998,BUSD
979,polygon,quickswap,maWETH,0x20D3922b4a1A8560E1aC99FBA4faDe0c849e2142,maUSDC,0x9719d867A500Ef117cC201206B8ab51e794d3F82,0x95E6c356C87A5AB6Cc415040F1C794e82015207E,"{""usd"":93281.81051122937,""base"":37.63,""quote"":44197}",1549.3437,1699.69,1627.34,ETH
991,polygon,sushiswap,AXMATIC,0x1221591c1d77A9c334aBb0fe530ae6EE3aF51Af9,DMAGIC,0x61dAECaB65EE2A1D5b6032df030f3fAA3d116Aa7,0xf5a739B544b392a3ffF893a91c53e7408116dFc5,"{""usd"":195458.93494144676,""base"":119855,""quote"":838860}",7.0971,1.22,1.1989,MATIC
998,arbitrumnova,sushiswap,WETH,0x722E8BdD2ce80A4422E880164f2079488e115365,USDC,0x750ba8b76187092B0D1E87E28daaf484d1b5273b,0x26d96cfC6DF8262b1bb327a2df0eDE02FDfC8874,"{""usd"":195076,""base"":78.88,""quote"":97538}",1621.5679,1621.56,1627.34,ETH
1001,polygon,sushiswap,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xcd353F79d9FADe311fC3119B841e1f456b54e858,"{""usd"":356184.392422,""base"":229817,""quote"":178092}",1.2027,1.2,1.1989,MATIC
1004,wanchain,wanswap,wanETH,0xE3aE74D1518A76715aB4C7BeDF1af73893cd435A,WWAN,0xdabD997aE5E4799BE47d6E69D9431615CBa28f48,0xB1b5Dada5795F174F1f62edE70EdB4365fB07fb1,"{""usd"":131714,""base"":52.73,""quote"":401067}",7558.9983,1625.88,1627.34,ETH
1005,optimism,uniswap,vSOL,0x151Bb01c79F4516c233948D69daE39869BCcB737,vUSD,0xC84Da6c8ec7A57cD10B939E79eaF9d2D17834E04,0xf993cc412eDF1257F3e771Bb744645daF4c19b14,"{""usd"":295319,""base"":12282,""quote"":134768}",23.3798,23.37,23.39,SOL
1009,fantom,spookyswap,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xf0702249F4D3A25cD3DED7859a165693685Ab577,"{""usd"":3995559.2035078416,""base"":1597.55,""quote"":9193878}",2912.0107,1627.23,1627.34,ETH
1010,moonbeam,stellaswap,xcDOT,0xFfFFfFff1FcaCBd218EDc0EbA20Fc2308C778080,WGLMR,0xAcc15dC74880C9944775448304B263D191c6077F,0xa927E1e1E044CA1D9fe1854585003477331fE2Af,"{""usd"":4349639,""base"":472022,""quote"":6848374}",14.4056,6.68,6.678,DOT
1011,wanchain,wanswap,wanBTC,0x50c439B6d602297252505a6799d84eA5928bCFb6,WWAN,0xdabD997aE5E4799BE47d6E69D9431615CBa28f48,0x56290cdbd88D5516877Cbc1c892Aa7A77f3b0301,"{""usd"":423573,""base"":12.62,""quote"":1289772}",106344.7866,22874.05,22905.43,BTC
1015,canto,slingshotfinance,ATOM,0xecEEEfCEE421D8062EF8d6b4D814efe4dc898265,WCANTO,0x826551890Dc65655a0Aceca109aB11AbDbD7a07B,0x30838619C55B787BafC3A4cD9aEa851C1cfB7b19,"{""usd"":3277324,""base"":164307,""quote"":16054333}",27.0452,14.43,14.458,ATOM
1016,avalanche,kyberswap,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,USDC,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E,0x1314EEBFaEB680aE522853fe313F4e631562f989,"{""usd"":192206,""base"":8513,""quote"":94224}",19.9659,19.96,20.03,AVAX
1022,ethereum,uniswap,DIA,0x84cA8bc7997272c7CfB4D0Cd3D55cd942B3c9419,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4Dc02e1bB2EC1CE4C50C351e6e06505E7B1dCe8d,"{""usd"":814063,""base"":1384946,""quote"":325.9}",0.0002596,0.4218,0.423,DIA
1023,bsc,apeswap,XRP,0x1D2F0da169ceB9fC7B3144628dB156f3F6c60dBE,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x6f0f18f5fcC1466ec41c8106689e10BeFE68D1c0,"{""usd"":113579.50640617292,""base"":169792,""quote"":221.68}",0.001227,0.3996,0.3998,XRP
1024,bsc,0x3657952d7bA5A0A4799809b5B6fdfF9ec5B46293,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xCf643C4B9DBf42239aa00e23A0570c90d517E6dC,"{""usd"":61768.028279102386,""base"":120.48,""quote"":30884}",324.8856,324.88,325.9,BNB
1025,bsc,pancakeswap,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,CZUSD,0xE68b79e51bf826534Ff37AA9CeE71a3842ee9c70,0xd7C6Fc00FAe64cb7D242186BFD21e31C5b175671,"{""usd"":179305.51777990093,""base"":89481,""quote"":89204}",1.0113,1.0,0.9998,BUSD
1027,astar,arthswap,BUSD,0x4Bf769b05E832FCdc9053fFFBC78Ca889aCb5E1E,USDC,0x6a2d262D56735DbA19Dd70682B39F6bE9a931D98,0xeee106Aa8a0DE519E8Eb21C66A5c2275b46b3F4d,"{""usd"":822070,""base"":410606,""quote"":411035}",0.9999,0.9999,0.9998,BUSD
1028,tombchain,lif3,FTM,0x4200000000000000000000000000000000000006,TOMB,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,0x4a3F1C700d69818001eD5f21175B9E8D267de9e5,"{""usd"":199689,""base"":466408,""quote"":4649625}",26.1386,0.5522,0.5618,FTM
1034,polygon,quickswap,LINK,0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0x5cA6CA6c3709E1E6CFe74a50Cf6B2B6BA2Dadd67,"{""usd"":287570.61878185347,""base"":25630,""quote"":115.03}",0.004269,6.93,6.971,LINK
1036,cronos,mmfinance,WBTC,0x062E66477Faf219F25D27dCED647BF57C3107d52,WCRO,0x5C7F8A570d578ED84E63fdFA7b1eE72dEae1AE23,0x5383202D48C24aAA19873366168f2Ed558a00ff0,"{""usd"":213428,""base"":6.373,""quote"":1817561}",283697.3923,23000.77,22905.43,BTC
1037,fantom,wigoswap,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x9B82CF433bEa2671Ea024A5c7066DE0c3292AdE6,"{""usd"":103206.05026365846,""base"":41.29,""quote"":237984}",2910.5352,1626.41,1627.34,ETH
1038,evmos,diffusion,axlWETH,0x50dE24B3f0B3136C50FA8A3B8ebc8BD80a269ce5,WEVMOS,0xD4949664cD82660AaE99bEdc034a0deA8A0bd517,0x1E4732C7D934173116a1981F9B94B31D5da3c6F9,"{""usd"":181766.4433425989,""base"":71.97,""quote"":240114}",3968.0831,1613.81,1627.34,ETH
1042,arbitrum,uniswap,wstETH,0x5979D7b546E38E414F7E9822514be443A4800529,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x7103B8F34473C7812818C55EB127D1F590F67D84,"{""usd"":79588,""base"":38.37,""quote"":21.08}",1.1046,1785.19,1627.34,ETH
1046,avalanche,traderjoe,agEUR,0xAEC8318a9a59bAEb39861d10ff6C7f7bf1F96C57,USDC,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E,0x0b7e759A94D18A0109b9317606aA7094A40f8733,"{""usd"":204278,""base"":95073,""quote"":102139}",1.0929,1.09,1.0792,EUR
1048,aptos,pancakeswap,BUSD,0xccc9620d38c4f3991fa68a03ad98ef3735f18d04717cb75d7a1300dd8a7eed75::coin::T,USDC,0x5e156f1207d0ebfa19a9eeff00d62a282278fb8719f4fab3a586a0a2c0fffbea::coin::T,pcs-215,"{""usd"":3759591,""base"":1874093,""quote"":1879795}",1.0007,1.0,0.9998,BUSD
1050,moonbeam,beamswap,xcIBTC,0xFFFFFfFf5AC1f9A51A93F5C527385edF7Fe98A52,USDC,0x818ec0A7Fe18Ff94269904fCED6AE3DaE6d6dC0b,0x0557949eA1f39E08233246d15Af6C24CF8b92B82,"{""usd"":539965,""base"":16.07,""quote"":269982}",22927.5174,22927.51,22905.43,BTC
1051,metis,netswap,BNB,0x2692BE44A6E38B698731fDDf417d060f0d20A0cB,Metis,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,0xD8fF1c29204256c506098470143896ba2f54CFAd,"{""usd"":127663,""base"":250.4,""quote"":3813}",8.8472,329.84,325.9,BNB
1052,milkomedacardano,muesliswap,WBTC,0x6aB6d61428fde76768D7b45D8BFeec19c6eF91A8,WADA,0xAE83571000aF4499798d1e3b0fA0070EB3A3E3F9,0xaDbaBAf06c98785f09482F41Cf862edBE7889160,"{""usd"":51937,""base"":1.555,""quote"":96358}",58006.4824,22972.12,22905.43,BTC
1057,arbitrum,sushiswap,WBTC,0x2f2a2543B76A4166549F7aaB2e75Bef0aefC5B0f,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x515e252b2b5c22b4b2b6Df66c2eBeeA871AA4d69,"{""usd"":1114039.8237623447,""base"":33.16,""quote"":445.82}",13.9992,22733.28,22905.43,BTC
1064,bsc,mdex,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,USDT,0x55d398326f99059fF775485246999027B3197955,0x0FB881c078434b1C0E4d0B64d8c64d12078b7Ce2,"{""usd"":3709783.0025901846,""base"":1484.03,""quote"":1854892}",1629.6704,1629.67,1627.34,ETH
1066,bsc,pancakeswap,ONE,0x03fF0ff224f904be3118461335064bB48Df47938,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x9D2296e2Fe3CdBf2EB3e3e2CA8811BaFA42eeDFF,"{""usd"":148605.1501002848,""base"":7181576,""quote"":290.14}",8.112e-05,0.02639,0.02657,ONE
1071,fantom,spiritswap,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x613BF4E46b4817015c01c6Bb31C7ae9edAadc26e,"{""usd"":252508.47790865393,""base"":101.19,""quote"":583358}",2894.3575,1624.85,1627.34,ETH
1072,fuse,voltagefinance,WETH,0xa722c13135930332Eb3d749B2F0906559D2C5b99,WFUSE,0x0BE9e53fd7EDaC9F859882AfdDa116645287C629,0x7Fe1A61E4FE983D275cb5669072A9d1dee9Bd45C,"{""usd"":249736.81370828426,""base"":100.07,""quote"":2083406}",16828.4754,1628.05,1627.34,ETH
1079,bsc,apeswap,DOGE,0xbA2aE424d960c26247Dd6c32edC70B295c744C43,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xfd1ef328A17A8e8Eeaf7e4Ea1ed8a108E1F2d096,"{""usd"":118208.37650583172,""base"":832618,""quote"":229.96}",0.000282,0.09175,0.09201,DOGE
1080,polygon,dfyn,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,WMATIC,0x4c28f48448720e9000907BC2611F73022fdcE1fA,0xC3379226AEeF21464d05676305dad1261D6F3FAC,"{""usd"":348656.22865331464,""base"":139.8,""quote"":224378}",1357.5566,1628.11,1627.34,ETH
1086,fantom,beethovenx,BUSD,0xC931f61B1534EB21D8c11B24f3f5Ab2471d4aB50,USDC,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xcc331c12f23a22dd253f97b2b0f501577827496e0001000000000000000005f0-0x04068DA6C83AFCFA0e13ba15A6696662335D5B75-0xC931f61B1534EB21D8c11B24f3f5Ab2471d4aB50,"{""usd"":599348,""base"":300827,""quote"":299737}",0.9975,0.9975,0.9998,BUSD
1088,fantom,beethovenx,AVAX,0x511D35c52a3C244E7b8bd92c0C297755FbD89212,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x65411827ef78f08f6559acf91de3a4f5a26d785c0001000000000000000004c6-0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83-0x511D35c52a3C244E7b8bd92c0C297755FbD89212,"{""usd"":89042,""base"":3748,""quote"":196157}",35.4335,19.95,20.03,AVAX
1090,polygon,uniswap,stMATIC,0x3A58a54C066FdC0f2D55FC9C89F0415C92eBf3C4,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x59db5eA66958b19641b6891Fc373B44b567ea15C,"{""usd"":96726,""base"":46523,""quote"":75606}",1.0574,1.26,1.1989,MATIC
1091,arbitrum,traderjoe,WBTC,0x2f2a2543B76A4166549F7aaB2e75Bef0aefC5B0f,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0x805600Dc8aD916D221e635da6731e357845D32f9,"{""usd"":57352,""base"":2.428,""quote"":16567}",22867.4198,22867.41,22905.43,BTC
1093,bsc,biswap,TRX,0x85EAC5Ac2F758618dFa09bDbe0cf174e7d574D5B,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x16da0c473214717383b7Ef5cdE71c723584f8ac4,"{""usd"":331402.2762258394,""base"":3236541,""quote"":642.39}",0.0001953,0.06354,0.06359,TRX
1094,polygon,quickswap,mOCEAN,0x282d8efCe846A88B159800bd4130ad77443Fa1A1,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x5a94F81D25c73eDdBDD84b84E8F6D36C58270510,"{""usd"":566987.2775574876,""base"":1527354,""quote"":365786}",0.3633,0.4356,0.4319,OCEAN
1095,bsc,biswap,ETC,0x3d6545b08693daE087E957cb1180ee38B9e3c25E,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x1Cba970a6E06d4BcC0c4717BE677d1A8AA0211DA,"{""usd"":837927.8374715572,""base"":23109,""quote"":1637.67}",0.06963,22.65,22.72,ETC
1096,kcc,mojitoswap,SNX,0x31965b5c9c55f5579eb49F4b3AcC59aA10a7B98E,WKCS,0x4446Fc4eb47f2f6586f9fAAb68B3498F86C07521,0x33FEa29caD88963B94cE40047fB562ACf98bA572,"{""usd"":102975,""base"":33311,""quote"":7764}",0.2925,2.53,2.54,SNX
1099,evmos,diffusion,ATOM,0xC5e00D3b04563950941f7137B5AfA3a534F0D6d6,WEVMOS,0xD4949664cD82660AaE99bEdc034a0deA8A0bd517,0x9d3055544E85Dbaea07A6966741010e663ab5444,"{""usd"":676680.0477602475,""base"":33789,""quote"":905621}",35.2147,14.35,14.458,ATOM
1101,polygon,apeswap,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x6Cf8654e85AB489cA7e70189046D507ebA233613,"{""usd"":1892992.6426550888,""base"":759.36,""quote"":1220177}",1353.8541,1623.58,1627.34,ETH
1108,polygon,quickswap,SAND,0xBbba073C31bF03b8ACf7c28EF0738DeCF3695683,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x369582d2010B6eD950B571F4101e3bB9b554876F,"{""usd"":3484370.5936418865,""base"":4223981,""quote"":2248287}",0.6062,0.7267,0.725,SAND
1111,ethereum,uniswap,MATIC,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x819f3450dA6f110BA6Ea52195B3beaFa246062dE,"{""usd"":945115,""base"":608503,""quote"":378.3}",0.0007371,1.19,1.1989,MATIC
1116,ethereum,uniswap,SAND,0x3845badAde8e6dFF049820680d1F14bD3903a5d0,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3dd49f67E9d5Bc4C5E6634b3F70BfD9dc1b6BD74,"{""usd"":1443536,""base"":1745951,""quote"":577.9}",0.000446,0.7249,0.725,SAND
1118,bsc,0xE52cCf7B6cE4817449F2E6fA7efD7B567803E4b4,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ORN,0xe4CA1F75ECA6214393fCE1C1b316C237664EaA8e,0x70E2A2A6c00cAaD4Eb7e8D600B5c62e85ab0A642,"{""usd"":388230.50088985113,""base"":155.54,""quote"":258642}",1692.0852,1621.81,1627.34,ETH
1119,bsc,babyswap,AVAX,0x1CE0c2827e2eF14D5C4f29a091d735A204794041,USDT,0x55d398326f99059fF775485246999027B3197955,0x74c4DA0DAca1A9e52Faec732d96BC7dEA9FB3ac1,"{""usd"":286965.30298941577,""base"":12458,""quote"":143483}",19.9955,19.99,20.03,AVAX
1126,bsc,biswap,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,USDT,0x55d398326f99059fF775485246999027B3197955,0xa987f0b7098585c735cD943ee07544a84e923d1D,"{""usd"":8080401.815448198,""base"":240.68,""quote"":4040201}",22867.0694,22867.06,22905.43,BTC
1128,arbitrum,sushiswap,LINK,0xf97f4df75117a78c1A5a0DBb814Af92458539FB4,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x7050A8908E2a60899D8788015148241f0993a3FD,"{""usd"":78936.63284953013,""base"":7034.31,""quote"":31.58}",0.004293,6.97,6.971,LINK
1133,gnosischain,honeyswap,WBTC,0x8e5bBbb09Ed1ebdE8674Cda39A0c169401db4252,WETH,0x6A023CCd1ff6F2045C3309768eAd9E68F978f6e1,0xb3011007ebBb56C791eAEbF87Fe035190b8dbE62,"{""usd"":68819,""base"":2.053,""quote"":27.56}",14.066,23048.25,22905.43,BTC
1134,kcc,kuswap,BTCK,0xfA93C12Cd345c658bc4644D1D4E1B9615952258C,WKCS,0x4446Fc4eb47f2f6586f9fAAb68B3498F86C07521,0x009fe8dACCDcB2C82f5Bde0E9A28d0D802fF93Fd,"{""usd"":58665,""base"":1.749,""quote"":4416}",2651.4902,22997.59,22905.43,BTC
1137,conflux,swappi,WBTC,0x1F545487c62e5ACfEa45dcAdd9c627361d1616D8,USDT,0xfe97E85d13ABD9c1c33384E796F10B73905637cE,0x9B2e43277238d4C6a9534CAA84cf80cB076810eA,"{""usd"":484985,""base"":14.46,""quote"":242492}",22849.3225,22849.32,22905.43,BTC
1139,ethereum,balancer,LINK,0x514910771AF9Ca656af840dff83E8264EcF986CA,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe99481dc77691d8e2456e5f3f61c1810adfc1503000200000000000000000018-0x514910771AF9Ca656af840dff83E8264EcF986CA-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,"{""usd"":1254610,""base"":111714,""quote"":502.1}",0.004293,6.95,6.971,LINK
